# u+ vs. y+ at Re-theta = 10000, from Coles velocity law
# along with van Driest damping near wall
# (see Bardina et al, NASA TM 110446, April 1997)
yp,up
0.2556104434413214E+04,   0.2637509745965002E+02
0.2558104516130282E+04,   0.2637880179339805E+02
0.2560104597847350E+04,   0.2638250172001498E+02
0.2562104679564419E+04,   0.2638619723600645E+02
0.2564104761281487E+04,   0.2638988833788218E+02
0.2566104842998555E+04,   0.2639357502215592E+02
0.2568104924715623E+04,   0.2639725728534556E+02
0.2570105006432691E+04,   0.2640093512397312E+02
0.2572105088149760E+04,   0.2640460853456478E+02
0.2574105169866828E+04,   0.2640827751365095E+02
0.2576105251583896E+04,   0.2641194205776629E+02
0.2578105333300965E+04,   0.2641560216344973E+02
0.2580105415018033E+04,   0.2641925782724453E+02
0.2582105496735101E+04,   0.2642290904569831E+02
0.2584105578452169E+04,   0.2642655581536305E+02
0.2586105660169238E+04,   0.2643019813279519E+02
0.2588105741886306E+04,   0.2643383599455560E+02
0.2590105823603374E+04,   0.2643746939720966E+02
0.2592105905320442E+04,   0.2644109833732727E+02
0.2594105987037511E+04,   0.2644472281148289E+02
0.2596106068754579E+04,   0.2644834281625560E+02
0.2598106150471647E+04,   0.2645195834822906E+02
0.2600106232188715E+04,   0.2645556940399166E+02
0.2602106313905783E+04,   0.2645917598013644E+02
0.2604106395622852E+04,   0.2646277807326119E+02
0.2606106477339920E+04,   0.2646637567996847E+02
0.2608106559056988E+04,   0.2646996879686565E+02
0.2610106640774056E+04,   0.2647355742056492E+02
0.2612106722491125E+04,   0.2647714154768334E+02
0.2614106804208193E+04,   0.2648072117484287E+02
0.2616106885925261E+04,   0.2648429629867044E+02
0.2618106967642329E+04,   0.2648786691579789E+02
0.2620107049359397E+04,   0.2649143302286213E+02
0.2622107131076466E+04,   0.2649499461650504E+02
0.2624107212793534E+04,   0.2649855169337362E+02
0.2626107294510603E+04,   0.2650210425011995E+02
0.2628107376227671E+04,   0.2650565228340125E+02
0.2630107457944739E+04,   0.2650919578987990E+02
0.2632107539661807E+04,   0.2651273476622349E+02
0.2634107621378875E+04,   0.2651626920910486E+02
0.2636107703095944E+04,   0.2651979911520207E+02
0.2638107784813012E+04,   0.2652332448119852E+02
0.2640107866530080E+04,   0.2652684530378293E+02
0.2642107948247148E+04,   0.2653036157964939E+02
0.2644108029964217E+04,   0.2653387330549737E+02
0.2646108111681285E+04,   0.2653738047803177E+02
0.2648108193398353E+04,   0.2654088309396297E+02
0.2650108275115421E+04,   0.2654438115000682E+02
0.2652108356832489E+04,   0.2654787464288469E+02
0.2654108438549558E+04,   0.2655136356932355E+02
0.2656108520266626E+04,   0.2655484792605591E+02
0.2658108601983694E+04,   0.2655832770981990E+02
0.2660108683700762E+04,   0.2656180291735934E+02
0.2662108765417831E+04,   0.2656527354542371E+02
0.2664108847134899E+04,   0.2656873959076818E+02
0.2666108928851967E+04,   0.2657220105015371E+02
0.2668109010569035E+04,   0.2657565792034700E+02
0.2670109092286104E+04,   0.2657911019812057E+02
0.2672109174003172E+04,   0.2658255788025279E+02
0.2674109255720240E+04,   0.2658600096352788E+02
0.2676109337437309E+04,   0.2658943944473598E+02
0.2678109419154377E+04,   0.2659287332067314E+02
0.2680109500871445E+04,   0.2659630258814138E+02
0.2682109582588513E+04,   0.2659972724394873E+02
0.2684109664305581E+04,   0.2660314728490921E+02
0.2686109746022650E+04,   0.2660656270784291E+02
0.2688109827739718E+04,   0.2660997350957600E+02
0.2690109909456786E+04,   0.2661337968694080E+02
0.2692109991173854E+04,   0.2661678123677570E+02
0.2694110072890923E+04,   0.2662017815592533E+02
0.2696110154607991E+04,   0.2662357044124049E+02
0.2698110236325059E+04,   0.2662695808957823E+02
0.2700110318042127E+04,   0.2663034109780185E+02
0.2702110399759195E+04,   0.2663371946278096E+02
0.2704110481476264E+04,   0.2663709318139149E+02
0.2706110563193332E+04,   0.2664046225051570E+02
0.2708110644910400E+04,   0.2664382666704227E+02
0.2710110726627468E+04,   0.2664718642786626E+02
0.2712110808344537E+04,   0.2665054152988919E+02
0.2714110890061605E+04,   0.2665389197001904E+02
0.2716110971778674E+04,   0.2665723774517030E+02
0.2718111053495742E+04,   0.2666057885226398E+02
0.2720111135212810E+04,   0.2666391528822765E+02
0.2722111216929878E+04,   0.2666724704999547E+02
0.2724111298646946E+04,   0.2667057413450821E+02
0.2726111380364015E+04,   0.2667389653871330E+02
0.2728111462081083E+04,   0.2667721425956483E+02
0.2730111543798151E+04,   0.2668052729402358E+02
0.2732111625515219E+04,   0.2668383563905708E+02
0.2734111707232288E+04,   0.2668713929163962E+02
0.2736111788949356E+04,   0.2669043824875227E+02
0.2738111870666424E+04,   0.2669373250738289E+02
0.2740111952383492E+04,   0.2669702206452625E+02
0.2742112034100560E+04,   0.2670030691718392E+02
0.2744112115817629E+04,   0.2670358706236441E+02
0.2746112197534697E+04,   0.2670686249708315E+02
0.2748112279251765E+04,   0.2671013321836252E+02
0.2750112360968833E+04,   0.2671339922323189E+02
0.2752112442685901E+04,   0.2671666050872765E+02
0.2754112524402970E+04,   0.2671991707189320E+02
0.2756112606120038E+04,   0.2672316890977903E+02
0.2758112687837106E+04,   0.2672641601944272E+02
0.2760112769554175E+04,   0.2672965839794898E+02
0.2762112851271243E+04,   0.2673289604236965E+02
0.2764112932988311E+04,   0.2673612894978374E+02
0.2766113014705380E+04,   0.2673935711727750E+02
0.2768113096422448E+04,   0.2674258054194438E+02
0.2770113178139516E+04,   0.2674579922088510E+02
0.2772113259856584E+04,   0.2674901315120765E+02
0.2774113341573652E+04,   0.2675222233002735E+02
0.2776113423290721E+04,   0.2675542675446684E+02
0.2778113505007789E+04,   0.2675862642165614E+02
0.2780113586724857E+04,   0.2676182132873265E+02
0.2782113668441925E+04,   0.2676501147284119E+02
0.2784113750158994E+04,   0.2676819685113404E+02
0.2786113831876062E+04,   0.2677137746077092E+02
0.2788113913593130E+04,   0.2677455329891907E+02
0.2790113995310198E+04,   0.2677772436275324E+02
0.2792114077027266E+04,   0.2678089064945576E+02
0.2794114158744335E+04,   0.2678405215621649E+02
0.2796114240461403E+04,   0.2678720888023292E+02
0.2798114322178471E+04,   0.2679036081871016E+02
0.2800114403895539E+04,   0.2679350796886097E+02
0.2802114485612607E+04,   0.2679665032790581E+02
0.2804114567329676E+04,   0.2679978789307280E+02
0.2806114649046744E+04,   0.2680292066159784E+02
0.2808114730763813E+04,   0.2680604863072456E+02
0.2810114812480881E+04,   0.2680917179770437E+02
0.2812114894197949E+04,   0.2681229015979650E+02
0.2814114975915017E+04,   0.2681540371426799E+02
0.2816115057632086E+04,   0.2681851245839377E+02
0.2818115139349154E+04,   0.2682161638945662E+02
0.2820115221066222E+04,   0.2682471550474725E+02
0.2822115302783290E+04,   0.2682780980156429E+02
0.2824115384500358E+04,   0.2683089927721434E+02
0.2826115466217427E+04,   0.2683398392901196E+02
0.2828115547934495E+04,   0.2683706375427975E+02
0.2830115629651563E+04,   0.2684013875034831E+02
0.2832115711368631E+04,   0.2684320891455631E+02
0.2834115793085700E+04,   0.2684627424425051E+02
0.2836115874802768E+04,   0.2684933473678576E+02
0.2838115956519836E+04,   0.2685239038952506E+02
0.2840116038236904E+04,   0.2685544119983953E+02
0.2842116119953972E+04,   0.2685848716510852E+02
0.2844116201671041E+04,   0.2686152828271953E+02
0.2846116283388109E+04,   0.2686456455006832E+02
0.2848116365105177E+04,   0.2686759596455889E+02
0.2850116446822246E+04,   0.2687062252360352E+02
0.2852116528539314E+04,   0.2687364422462278E+02
0.2854116610256382E+04,   0.2687666106504558E+02
0.2856116691973450E+04,   0.2687967304230916E+02
0.2858116773690519E+04,   0.2688268015385912E+02
0.2860116855407587E+04,   0.2688568239714950E+02
0.2862116937124655E+04,   0.2688867976964271E+02
0.2864117018841723E+04,   0.2689167226880961E+02
0.2866117100558792E+04,   0.2689465989212956E+02
0.2868117182275860E+04,   0.2689764263709036E+02
0.2870117263992928E+04,   0.2690062050118834E+02
0.2872117345709996E+04,   0.2690359348192836E+02
0.2874117427427064E+04,   0.2690656157682386E+02
0.2876117509144133E+04,   0.2690952478339684E+02
0.2878117590861201E+04,   0.2691248309917789E+02
0.2880117672578269E+04,   0.2691543652170626E+02
0.2882117754295337E+04,   0.2691838504852981E+02
0.2884117836012406E+04,   0.2692132867720511E+02
0.2886117917729474E+04,   0.2692426740529741E+02
0.2888117999446542E+04,   0.2692720123038065E+02
0.2890118081163610E+04,   0.2693013015003755E+02
0.2892118162880678E+04,   0.2693305416185957E+02
0.2894118244597747E+04,   0.2693597326344696E+02
0.2896118326314815E+04,   0.2693888745240878E+02
0.2898118408031884E+04,   0.2694179672636290E+02
0.2900118489748952E+04,   0.2694470108293606E+02
0.2902118571466020E+04,   0.2694760051976388E+02
0.2904118653183088E+04,   0.2695049503449085E+02
0.2906118734900156E+04,   0.2695338462477039E+02
0.2908118816617225E+04,   0.2695626928826486E+02
0.2910118898334293E+04,   0.2695914902264558E+02
0.2912118980051361E+04,   0.2696202382559286E+02
0.2914119061768429E+04,   0.2696489369479599E+02
0.2916119143485498E+04,   0.2696775862795331E+02
0.2918119225202566E+04,   0.2697061862277220E+02
0.2920119306919634E+04,   0.2697347367696911E+02
0.2922119388636702E+04,   0.2697632378826957E+02
0.2924119470353770E+04,   0.2697916895440823E+02
0.2926119552070839E+04,   0.2698200917312887E+02
0.2928119633787907E+04,   0.2698484444218444E+02
0.2930119715504975E+04,   0.2698767475933703E+02
0.2932119797222043E+04,   0.2699050012235796E+02
0.2934119878939112E+04,   0.2699332052902774E+02
0.2936119960656180E+04,   0.2699613597713615E+02
0.2938120042373248E+04,   0.2699894646448219E+02
0.2940120124090316E+04,   0.2700175198887417E+02
0.2942120205807385E+04,   0.2700455254812968E+02
0.2944120287524453E+04,   0.2700734814007566E+02
0.2946120369241521E+04,   0.2701013876254834E+02
0.2948120450958590E+04,   0.2701292441339337E+02
0.2950120532675658E+04,   0.2701570509046574E+02
0.2952120614392726E+04,   0.2701848079162986E+02
0.2954120696109794E+04,   0.2702125151475956E+02
0.2956120777826862E+04,   0.2702401725773811E+02
0.2958120859543931E+04,   0.2702677801845826E+02
0.2960120941260999E+04,   0.2702953379482221E+02
0.2962121022978067E+04,   0.2703228458474170E+02
0.2964121104695135E+04,   0.2703503038613795E+02
0.2966121186412204E+04,   0.2703777119694178E+02
0.2968121268129272E+04,   0.2704050701509352E+02
0.2970121349846340E+04,   0.2704323783854311E+02
0.2972121431563408E+04,   0.2704596366525008E+02
0.2974121513280476E+04,   0.2704868449318360E+02
0.2976121594997545E+04,   0.2705140032032245E+02
0.2978121676714613E+04,   0.2705411114465511E+02
0.2980121758431681E+04,   0.2705681696417970E+02
0.2982121840148749E+04,   0.2705951777690406E+02
0.2984121921865818E+04,   0.2706221358084576E+02
0.2986122003582886E+04,   0.2706490437403209E+02
0.2988122085299954E+04,   0.2706759015450010E+02
0.2990122167017023E+04,   0.2707027092029661E+02
0.2992122248734091E+04,   0.2707294666947825E+02
0.2994122330451159E+04,   0.2707561740011145E+02
0.2996122412168227E+04,   0.2707828311027249E+02
0.2998122493885296E+04,   0.2708094379804749E+02
0.3000122575602364E+04,   0.2708359946153243E+02
0.3002122657319432E+04,   0.2708625009883318E+02
0.3004122739036500E+04,   0.2708889570806555E+02
0.3006122820753568E+04,   0.2709153628735524E+02
0.3008122902470637E+04,   0.2709417183483790E+02
0.3010122984187705E+04,   0.2709680234865916E+02
0.3012123065904773E+04,   0.2709942782697462E+02
0.3014123147621841E+04,   0.2710204826794987E+02
0.3016123229338910E+04,   0.2710466366976052E+02
0.3018123311055978E+04,   0.2710727403059224E+02
0.3020123392773046E+04,   0.2710987934864072E+02
0.3022123474490114E+04,   0.2711247962211175E+02
0.3024123556207182E+04,   0.2711507484922118E+02
0.3026123637924251E+04,   0.2711766502819500E+02
0.3028123719641319E+04,   0.2712025015726928E+02
0.3030123801358387E+04,   0.2712283023469029E+02
0.3032123883075456E+04,   0.2712540525871442E+02
0.3034123964792524E+04,   0.2712797522760824E+02
0.3036124046509592E+04,   0.2713054013964852E+02
0.3038124128226660E+04,   0.2713309999312227E+02
0.3040124209943729E+04,   0.2713565478632668E+02
0.3042124291660797E+04,   0.2713820451756922E+02
0.3044124373377865E+04,   0.2714074918516763E+02
0.3046124455094933E+04,   0.2714328878744991E+02
0.3048124536812002E+04,   0.2714582332275437E+02
0.3050124618529070E+04,   0.2714835278942963E+02
0.3052124700246138E+04,   0.2715087718583465E+02
0.3054124781963206E+04,   0.2715339651033875E+02
0.3056124863680274E+04,   0.2715591076132158E+02
0.3058124945397343E+04,   0.2715841993717321E+02
0.3060125027114411E+04,   0.2716092403629411E+02
0.3062125108831479E+04,   0.2716342305709513E+02
0.3064125190548547E+04,   0.2716591699799759E+02
0.3066125272265616E+04,   0.2716840585743325E+02
0.3068125353982684E+04,   0.2717088963384432E+02
0.3070125435699752E+04,   0.2717336832568352E+02
0.3072125517416820E+04,   0.2717584193141405E+02
0.3074125599133888E+04,   0.2717831044950963E+02
0.3076125680850957E+04,   0.2718077387845451E+02
0.3078125762568025E+04,   0.2718323221674350E+02
0.3080125844285094E+04,   0.2718568546288195E+02
0.3082125926002162E+04,   0.2718813361538581E+02
0.3084126007719230E+04,   0.2719057667278161E+02
0.3086126089436298E+04,   0.2719301463360652E+02
0.3088126171153367E+04,   0.2719544749640828E+02
0.3090126252870435E+04,   0.2719787525974535E+02
0.3092126334587503E+04,   0.2720029792218678E+02
0.3094126416304571E+04,   0.2720271548231234E+02
0.3096126498021639E+04,   0.2720512793871246E+02
0.3098126579738708E+04,   0.2720753528998830E+02
0.3100126661455776E+04,   0.2720993753475171E+02
0.3102126743172844E+04,   0.2721233467162531E+02
0.3104126824889912E+04,   0.2721472669924245E+02
0.3106126906606980E+04,   0.2721711361624725E+02
0.3108126988324049E+04,   0.2721949542129461E+02
0.3110127070041117E+04,   0.2722187211305024E+02
0.3112127151758185E+04,   0.2722424369019064E+02
0.3114127233475253E+04,   0.2722661015140316E+02
0.3116127315192322E+04,   0.2722897149538597E+02
0.3118127396909390E+04,   0.2723132772084811E+02
0.3120127478626458E+04,   0.2723367882650950E+02
0.3122127560343527E+04,   0.2723602481110091E+02
0.3124127642060595E+04,   0.2723836567336406E+02
0.3126127723777663E+04,   0.2724070141205153E+02
0.3128127805494731E+04,   0.2724303202592689E+02
0.3130127887211800E+04,   0.2724535751376460E+02
0.3132127968928868E+04,   0.2724767787435011E+02
0.3134128050645936E+04,   0.2724999310647983E+02
0.3136128132363004E+04,   0.2725230320896116E+02
0.3138128214080073E+04,   0.2725460818061252E+02
0.3140128295797141E+04,   0.2725690802026331E+02
0.3142128377514209E+04,   0.2725920272675398E+02
0.3144128459231277E+04,   0.2726149229893602E+02
0.3146128540948345E+04,   0.2726377673567199E+02
0.3148128622665414E+04,   0.2726605603583549E+02
0.3150128704382482E+04,   0.2726833019831125E+02
0.3152128786099550E+04,   0.2727059922199505E+02
0.3154128867816618E+04,   0.2727286310579381E+02
0.3156128949533687E+04,   0.2727512184862559E+02
0.3158129031250755E+04,   0.2727737544941955E+02
0.3160129112967823E+04,   0.2727962390711604E+02
0.3162129194684891E+04,   0.2728186722066655E+02
0.3164129276401959E+04,   0.2728410538903377E+02
0.3166129358119028E+04,   0.2728633841119158E+02
0.3168129439836096E+04,   0.2728856628612505E+02
0.3170129521553165E+04,   0.2729078901283049E+02
0.3172129603270233E+04,   0.2729300659031544E+02
0.3174129684987301E+04,   0.2729521901759866E+02
0.3176129766704369E+04,   0.2729742629371021E+02
0.3178129848421437E+04,   0.2729962841769139E+02
0.3180129930138506E+04,   0.2730182538859481E+02
0.3182130011855574E+04,   0.2730401720548434E+02
0.3184130093572642E+04,   0.2730620386743521E+02
0.3186130175289710E+04,   0.2730838537353394E+02
0.3188130257006779E+04,   0.2731056172287838E+02
0.3190130338723847E+04,   0.2731273291457776E+02
0.3192130420440915E+04,   0.2731489894775265E+02
0.3194130502157983E+04,   0.2731705982153498E+02
0.3196130583875051E+04,   0.2731921553506810E+02
0.3198130665592120E+04,   0.2732136608750673E+02
0.3200130747309188E+04,   0.2732351147801701E+02
0.3202130829026256E+04,   0.2732565170577650E+02
0.3204130910743324E+04,   0.2732778676997420E+02
0.3206130992460393E+04,   0.2732991666981054E+02
0.3208131074177461E+04,   0.2733204140449744E+02
0.3210131155894529E+04,   0.2733416097325827E+02
0.3212131237611597E+04,   0.2733627537532787E+02
0.3214131319328666E+04,   0.2733838460995260E+02
0.3216131401045734E+04,   0.2734048867639031E+02
0.3218131482762802E+04,   0.2734258757391037E+02
0.3220131564479871E+04,   0.2734468130179369E+02
0.3222131646196939E+04,   0.2734676985933270E+02
0.3224131727914007E+04,   0.2734885324583140E+02
0.3226131809631075E+04,   0.2735093146060536E+02
0.3228131891348143E+04,   0.2735300450298169E+02
0.3230131973065212E+04,   0.2735507237229914E+02
0.3232132054782280E+04,   0.2735713506790800E+02
0.3234132136499348E+04,   0.2735919258917021E+02
0.3236132218216416E+04,   0.2736124493545933E+02
0.3238132299933485E+04,   0.2736329210616051E+02
0.3240132381650553E+04,   0.2736533410067060E+02
0.3242132463367621E+04,   0.2736737091839805E+02
0.3244132545084689E+04,   0.2736940255876302E+02
0.3246132626801757E+04,   0.2737142902119731E+02
0.3248132708518826E+04,   0.2737345030514442E+02
0.3250132790235894E+04,   0.2737546641005955E+02
0.3252132871952962E+04,   0.2737747733540961E+02
0.3254132953670030E+04,   0.2737948308067320E+02
0.3256133035387099E+04,   0.2738148364534069E+02
0.3258133117104167E+04,   0.2738347902891417E+02
0.3260133198821235E+04,   0.2738546923090746E+02
0.3262133280538304E+04,   0.2738745425084617E+02
0.3264133362255372E+04,   0.2738943408826765E+02
0.3266133443972440E+04,   0.2739140874272107E+02
0.3268133525689508E+04,   0.2739337821376736E+02
0.3270133607406577E+04,   0.2739534250097924E+02
0.3272133689123645E+04,   0.2739730160394128E+02
0.3274133770840713E+04,   0.2739925552224985E+02
0.3276133852557781E+04,   0.2740120425551312E+02
0.3278133934274849E+04,   0.2740314780335116E+02
0.3280134015991918E+04,   0.2740508616539585E+02
0.3282134097708986E+04,   0.2740701934129093E+02
0.3284134179426054E+04,   0.2740894733069202E+02
0.3286134261143122E+04,   0.2741087013326663E+02
0.3288134342860191E+04,   0.2741278774869414E+02
0.3290134424577259E+04,   0.2741470017666584E+02
0.3292134506294327E+04,   0.2741660741688490E+02
0.3294134588011395E+04,   0.2741850946906646E+02
0.3296134669728463E+04,   0.2742040633293754E+02
0.3298134751445532E+04,   0.2742229800823710E+02
0.3300134833162600E+04,   0.2742418449471608E+02
0.3302134914879668E+04,   0.2742606579213734E+02
0.3304134996596737E+04,   0.2742794190027570E+02
0.3306135078313805E+04,   0.2742981281891798E+02
0.3308135160030873E+04,   0.2743167854786297E+02
0.3310135241747941E+04,   0.2743353908692145E+02
0.3312135323465010E+04,   0.2743539443591618E+02
0.3314135405182078E+04,   0.2743724459468194E+02
0.3316135486899146E+04,   0.2743908956306555E+02
0.3318135568616214E+04,   0.2744092934092582E+02
0.3320135650333283E+04,   0.2744276392813361E+02
0.3322135732050351E+04,   0.2744459332457183E+02
0.3324135813767419E+04,   0.2744641753013542E+02
0.3326135895484487E+04,   0.2744823654473140E+02
0.3328135977201555E+04,   0.2745005036827884E+02
0.3330136058918624E+04,   0.2745185900070891E+02
0.3332136140635692E+04,   0.2745366244196483E+02
0.3334136222352760E+04,   0.2745546069200194E+02
0.3336136304069828E+04,   0.2745725375078766E+02
0.3338136385786897E+04,   0.2745904161830154E+02
0.3340136467503965E+04,   0.2746082429453525E+02
0.3342136549221033E+04,   0.2746260177949254E+02
0.3344136630938101E+04,   0.2746437407318934E+02
0.3346136712655170E+04,   0.2746614117565371E+02
0.3348136794372238E+04,   0.2746790308692584E+02
0.3350136876089306E+04,   0.2746965980705809E+02
0.3352136957806375E+04,   0.2747141133611499E+02
0.3354137039523443E+04,   0.2747315767417322E+02
0.3356137121240511E+04,   0.2747489882132166E+02
0.3358137202957579E+04,   0.2747663477766136E+02
0.3360137284674647E+04,   0.2747836554330557E+02
0.3362137366391716E+04,   0.2748009111837975E+02
0.3364137448108784E+04,   0.2748181150302156E+02
0.3366137529825852E+04,   0.2748352669738086E+02
0.3368137611542920E+04,   0.2748523670161977E+02
0.3370137693259989E+04,   0.2748694151591260E+02
0.3372137774977057E+04,   0.2748864114044593E+02
0.3374137856694125E+04,   0.2749033557541855E+02
0.3376137938411193E+04,   0.2749202482104154E+02
0.3378138020128261E+04,   0.2749370887753820E+02
0.3380138101845330E+04,   0.2749538774514412E+02
0.3382138183562398E+04,   0.2749706142410715E+02
0.3384138265279466E+04,   0.2749872991468743E+02
0.3386138346996534E+04,   0.2750039321715738E+02
0.3388138428713603E+04,   0.2750205133180169E+02
0.3390138510430671E+04,   0.2750370425891738E+02
0.3392138592147739E+04,   0.2750535199881377E+02
0.3394138673864808E+04,   0.2750699455181246E+02
0.3396138755581876E+04,   0.2750863191824740E+02
0.3398138837298944E+04,   0.2751026409846485E+02
0.3400138919016012E+04,   0.2751189109282341E+02
0.3402139000733081E+04,   0.2751351290169400E+02
0.3404139082450149E+04,   0.2751512952545990E+02
0.3406139164167217E+04,   0.2751674096451674E+02
0.3408139245884285E+04,   0.2751834721927246E+02
0.3410139327601353E+04,   0.2751994829014743E+02
0.3412139409318422E+04,   0.2752154417757433E+02
0.3414139491035490E+04,   0.2752313488199824E+02
0.3416139572752558E+04,   0.2752472040387662E+02
0.3418139654469626E+04,   0.2752630074367929E+02
0.3420139736186695E+04,   0.2752787590188848E+02
0.3422139817903763E+04,   0.2752944587899882E+02
0.3424139899620831E+04,   0.2753101067551732E+02
0.3426139981337899E+04,   0.2753257029196341E+02
0.3428140063054967E+04,   0.2753412472886892E+02
0.3430140144772036E+04,   0.2753567398677812E+02
0.3432140226489104E+04,   0.2753721806624768E+02
0.3434140308206172E+04,   0.2753875696784670E+02
0.3436140389923240E+04,   0.2754029069215673E+02
0.3438140471640309E+04,   0.2754181923977173E+02
0.3440140553357377E+04,   0.2754334261129814E+02
0.3442140635074446E+04,   0.2754486080735482E+02
0.3444140716791514E+04,   0.2754637382857308E+02
0.3446140798508582E+04,   0.2754788167559670E+02
0.3448140880225650E+04,   0.2754938434908194E+02
0.3450140961942718E+04,   0.2755088184969750E+02
0.3452141043659787E+04,   0.2755237417812456E+02
0.3454141125376855E+04,   0.2755386133505678E+02
0.3456141207093923E+04,   0.2755534332120031E+02
0.3458141288810991E+04,   0.2755682013727377E+02
0.3460141370528059E+04,   0.2755829178400829E+02
0.3462141452245128E+04,   0.2755975826214747E+02
0.3464141533962196E+04,   0.2756121957244744E+02
0.3466141615679264E+04,   0.2756267571567681E+02
0.3468141697396332E+04,   0.2756412669261672E+02
0.3470141779113401E+04,   0.2756557250406081E+02
0.3472141860830469E+04,   0.2756701315081523E+02
0.3474141942547537E+04,   0.2756844863369867E+02
0.3476142024264605E+04,   0.2756987895354233E+02
0.3478142105981673E+04,   0.2757130411118995E+02
0.3480142187698742E+04,   0.2757272410749779E+02
0.3482142269415810E+04,   0.2757413894333468E+02
0.3484142351132879E+04,   0.2757554861958194E+02
0.3486142432849947E+04,   0.2757695313713348E+02
